"gene_ID","slope","p_value","ENV_fun","gene_name","gene_taxa","Study"
"nifh superkingdom:Bacteria",0.5412505427703,7.11942527659733e-05,"NH4.N","nifh","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.475575336517586,0.000635197006085631,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.514546244029527,0.000182951723845319,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"nitrate_transporter superkingdom:Eukaryota",-0.336734693877551,0.0192696748090578,"NH4.N","nitrate_transporter","superkingdom:Eukaryota","Altitude (HKV)"
"nitrate_reductase superkingdom:Eukaryota",-0.359531046461138,0.0120802570109102,"NH4.N","nitrate_reductase","superkingdom:Eukaryota","Altitude (HKV)"
"urec superkingdom:Archaea",-0.499565783760313,0.000300475190749132,"NH4.N","urec","superkingdom:Archaea","Altitude (HKV)"
"nirs superkingdom:Bacteria",-0.45343030829353,0.00120972349293367,"NH4.N","nirs","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.421189752496743,0.00287106580693265,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",-0.402518454190187,0.0045642668394285,"NH4.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",-0.37266608771168,0.00909250239884268,"NH4.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",-0.399044724272688,0.00496132861248948,"NH4.N","nosz","superkingdom:Bacteria","Altitude (HKV)"
"nirk superkingdom:Bacteria",-0.436604429005645,0.00191916869717901,"NH4.N","nirk","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",-0.49587494572297,0.000338367191099154,"NH4.N","nosz","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.639709075119409,9.83212349959845e-07,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",0.604532839962997,6.7920855152986e-06,"NH4.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"hao superkingdom:Bacteria",-0.556773773339123,3.96108061021998e-05,"NH4.N","hao","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",-0.422058184976118,0.00280802941408255,"NH4.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"nirk superkingdom:Bacteria",-0.431936604429006,0.0021724120977292,"NH4.N","nirk","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",-0.496877890841813,0.000381292498432845,"NH4.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",-0.583803734259661,1.32695796033336e-05,"NH4.N","nosz","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.358011289622232,0.0124749414260345,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"nirb superkingdom:Bacteria",0.359235275979032,0.0142119985321831,"NH4.N","nirb","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.353126356925749,0.0138192111492365,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"nirs superkingdom:Bacteria",0.341619626574034,0.0174822782321258,"NH4.N","nirs","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.362787668258793,0.0112703952390265,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",0.376139817629179,0.00841826446276335,"NH4.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"nirs superkingdom:Bacteria",0.367238384715588,0.0102392412512068,"NH4.N","nirs","superkingdom:Bacteria","Altitude (HKV)"
"amoa superkingdom:Bacteria",0.571541501976285,4.11714762255767e-05,"NH4.N","amoa","superkingdom:Bacteria","Altitude (HKV)"
"nirk superkingdom:Bacteria",-0.387103777681285,0.00656571636414385,"NH4.N","nirk","superkingdom:Bacteria","Altitude (HKV)"
"nrfa superkingdom:Bacteria",0.634498480243161,1.28088826649321e-06,"NH4.N","nrfa","superkingdom:Bacteria","Altitude (HKV)"
"nrfa superkingdom:Bacteria",0.656426400347373,4.06610698233711e-07,"NH4.N","nrfa","superkingdom:Bacteria","Altitude (HKV)"
"narb superkingdom:Bacteria",0.555145462440295,4.21812487131336e-05,"NH4.N","narb","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.335866261398176,0.0196030718232361,"NH4.N","nifh","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",0.359422492401216,0.0121080894886932,"NH4.N","nosz","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.369626574033869,0.00972019439026655,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"nirs superkingdom:Bacteria",-0.51237516283109,0.00019687258360843,"NH4.N","nirs","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.37881591119334,0.0086456284155445,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"nira superkingdom:Bacteria",-0.623860182370821,2.16538908366797e-06,"NH4.N","nira","superkingdom:Bacteria","Altitude (HKV)"
"nrfa superkingdom:Bacteria",0.679114198871038,1.11982081944586e-07,"NH4.N","nrfa","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.422818063395571,0.00275387805424656,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"ammonium_transporter superkingdom:Eukaryota",0.372014763352149,0.00922397969709461,"NH4.N","ammonium_transporter","superkingdom:Eukaryota","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.417064698219713,0.00318785544258526,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.561224489795918,3.33000610584031e-05,"NH4.N","nifh","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.645788102475033,7.17620363180527e-07,"NH4.N","nifh","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.407946157186279,0.00399948677946426,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"gdh superkingdom:Eukaryota",-0.392965696917065,0.00572917737454579,"NH4.N","gdh","superkingdom:Eukaryota","Altitude (HKV)"
"norb superkingdom:Bacteria",0.514003473729918,0.000186345443241372,"NH4.N","norb","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",0.483117483811286,0.000582372956458118,"NH4.N","nosz","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Archaea",-0.650781589231437,5.51170214761967e-07,"NH4.N","nifh","superkingdom:Archaea","Altitude (HKV)"
"narg superkingdom:Bacteria",0.649623207195527,3.24140081032563e-06,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",0.541467650890143,7.06268109845818e-05,"NH4.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",-0.614090316977855,3.44826943863478e-06,"NH4.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.533868866695614,9.31537357357133e-05,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",-0.351526364477336,0.0153956692031643,"NH4.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"gdh superkingdom:Bacteria",0.375271385149805,0.00858263645434956,"NH4.N","gdh","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.684759009986973,7.98156151818063e-08,"NH4.N","nifh","superkingdom:Bacteria","Altitude (HKV)"
"gdh superkingdom:Bacteria",0.576204950065132,1.82237981246545e-05,"NH4.N","gdh","superkingdom:Bacteria","Altitude (HKV)"
"gdh superkingdom:Bacteria",0.58608336951802,1.20460441654623e-05,"NH4.N","gdh","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.432153712548849,0.00216000738366055,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"gdh superkingdom:Eukaryota",0.528549717759444,0.000112633591121757,"NH4.N","gdh","superkingdom:Eukaryota","Altitude (HKV)"
"nirk superkingdom:Bacteria",-0.57631822386679,2.77207245010333e-05,"NH4.N","nirk","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",-0.49761181068172,0.000320028169622815,"NH4.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.600412505427703,6.44655930001417e-06,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.453213200173686,0.00121713137164645,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"nirb superkingdom:Bacteria",-0.571971341728181,2.16733342855464e-05,"NH4.N","nirb","superkingdom:Bacteria","Altitude (HKV)"
"nirk superkingdom:Bacteria",0.669995657837603,1.9056127539306e-07,"NH4.N","nirk","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.373751628310899,0.00887696676605461,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.397199305254017,0.0051843024180675,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",-0.477637863656101,0.000596874377381809,"NH4.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",-0.40327833260964,0.00448121582092496,"NH4.N","nifh","superkingdom:Bacteria","Altitude (HKV)"
"nirk superkingdom:Bacteria",0.692357794181502,4.99921211049286e-08,"NH4.N","nirk","superkingdom:Bacteria","Altitude (HKV)"
"nirs superkingdom:Bacteria",0.386452453321754,0.0066649138064687,"NH4.N","nirs","superkingdom:Bacteria","Altitude (HKV)"
"nira superkingdom:Archaea",-0.514329135909683,0.000184302414753294,"NH4.N","nira","superkingdom:Archaea","Altitude (HKV)"
"narg superkingdom:Bacteria",0.683673469387755,8.52355807486526e-08,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.514003473729918,0.000186345443241372,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.449956578376031,0.0013332148542078,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.611810681719496,3.83509149568477e-06,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.389383412939644,0.00622856249229709,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",0.372014763352149,0.00922397969709461,"NH4.N","nosz","superkingdom:Bacteria","Altitude (HKV)"
"nirs superkingdom:Bacteria",-0.396547980894485,0.00526506280869554,"NH4.N","nirs","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.450716456795484,0.00130527956067811,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.37320885801129,0.00898417660605733,"NH4.N","nifh","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.467079432195711,0.00159050588374457,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"nirb superkingdom:Bacteria",0.448871037776813,0.00137404734554405,"NH4.N","nirb","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.49637571730595,0.000710799831457506,"NH4.N","narg","superkingdom:Bacteria","Altitude (HKV)"
"nrfa superkingdom:Bacteria",-0.550586191923578,5.02137440772073e-05,"NH4.N","nrfa","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",0.446157186278767,0.00148104706496949,"NH4.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",-0.416630481980026,0.00322292909419991,"NH4.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",0.461788970907512,0.000953406201090737,"NH4.N","nosz","superkingdom:Bacteria","Altitude (HKV)"
"gdh superkingdom:Bacteria",-0.433999131567521,0.00205707594966049,"NH4.N","gdh","superkingdom:Bacteria","Altitude (HKV)"
"napa superkingdom:Bacteria",-0.341185410334347,0.0176352487466701,"NH4.N","napa","superkingdom:Bacteria","Altitude (HKV)"
"nirs superkingdom:Bacteria",0.495549283543204,0.000341909705569809,"NH4.N","nirs","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",-0.416304819800261,0.00324945694925273,"NH4.N","nosz","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",-0.577073382544507,1.75819110980888e-05,"NH4.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",-0.423387096774194,0.0157548343263642,"NH4.N","nosz","superkingdom:Bacteria","Altitude (HKV)"
"nirb superkingdom:Bacteria",-0.794736842105263,4.799963631921e-05,"NH4.N","nirb","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",-0.40009250693802,0.00532858831372695,"NH4.N","nifh","superkingdom:Bacteria","Altitude (HKV)"
"nitrate_reductase superkingdom:Eukaryota",-0.574576639166305,1.94858239232131e-05,"NO3.N","nitrate_reductase","superkingdom:Eukaryota","Altitude (HKV)"
"urec superkingdom:Bacteria",0.60377768128528,5.54170823523786e-06,"NO3.N","urec","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.564431446137796,6.58722229972487e-05,"TN","nifh","superkingdom:Bacteria","Altitude (HKV)"
"nrfa superkingdom:Bacteria",0.428800173849124,0.00235879256182552,"TN","nrfa","superkingdom:Bacteria","Altitude (HKV)"
"nrfa superkingdom:Bacteria",0.436127771756672,0.00194376878227593,"TN","nrfa","superkingdom:Bacteria","Altitude (HKV)"
"nira superkingdom:Archaea",0.611718729022737,3.85150684126394e-06,"TN","nira","superkingdom:Archaea","Altitude (HKV)"
"nosz superkingdom:Bacteria",0.433359568102709,0.00209224522553745,"TN","nosz","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",0.609384753392925,4.29060207055235e-06,"TN","urec","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",-0.375878633405719,0.00846741129153643,"TN","urec","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.482264499322717,0.000518370081965536,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"nirb superkingdom:Bacteria",0.609764702914058,4.21609995947178e-06,"TN","nirb","superkingdom:Bacteria","Altitude (HKV)"
"nirk superkingdom:Bacteria",0.551958097198954,4.76605558035532e-05,"TN","nirk","superkingdom:Bacteria","Altitude (HKV)"
"ammonium_transporter superkingdom:Eukaryota",0.633260353688482,2.32332047122736e-06,"TN","ammonium_transporter","superkingdom:Eukaryota","Altitude (HKV)"
"nitrite_transporter superkingdom:Eukaryota",0.636632561908401,1.1500725650995e-06,"TN","nitrite_transporter","superkingdom:Eukaryota","Altitude (HKV)"
"nosz superkingdom:Bacteria",0.630587305589298,3.43746472499735e-06,"TN","nosz","superkingdom:Bacteria","Altitude (HKV)"
"gdh superkingdom:Bacteria",-0.478899232135547,0.000574475436866363,"TN","gdh","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",0.548375715999708,5.45922614337775e-05,"TN","urec","superkingdom:Bacteria","Altitude (HKV)"
"nirs superkingdom:Bacteria",-0.495128504538191,0.000346536535282227,"TN","nirs","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.535674546293291,8.72751215696999e-05,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Eukaryota",0.46462952810604,0.00100123742702367,"TN","urec","superkingdom:Eukaryota","Altitude (HKV)"
"nrfa superkingdom:Bacteria",-0.514831601134043,0.000181190116210321,"TN","nrfa","superkingdom:Bacteria","Altitude (HKV)"
"nasa superkingdom:Bacteria",0.727114826440868,4.83936743211214e-09,"TN","nasa","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",0.352484598604583,0.0140046822836111,"TN","urec","superkingdom:Bacteria","Altitude (HKV)"
"ammonium_transporter superkingdom:Eukaryota",0.531766494075932,0.000100452297092821,"TN","ammonium_transporter","superkingdom:Eukaryota","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.603445436606558,1.14472580666175e-05,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"napa superkingdom:Bacteria",0.752646021882098,1.3836079584034e-08,"TN","napa","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.370396504600813,0.00955776539369423,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",0.477053763032905,0.000607510313769703,"TN","urec","superkingdom:Bacteria","Altitude (HKV)"
"nrfa superkingdom:Bacteria",0.695687573192939,4.05426468382422e-08,"TN","nrfa","superkingdom:Bacteria","Altitude (HKV)"
"nasa superkingdom:Bacteria",0.374630227836285,0.00870576410889483,"TN","nasa","superkingdom:Bacteria","Altitude (HKV)"
"nirs superkingdom:Bacteria",0.675495970069917,1.38590126998495e-07,"TN","nirs","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",-0.585936440088771,1.212165374386e-05,"TN","nifh","superkingdom:Bacteria","Altitude (HKV)"
"nasa superkingdom:Archaea",0.368930985019303,0.0098689793900988,"TN","nasa","superkingdom:Archaea","Altitude (HKV)"
"narg superkingdom:Bacteria",0.420658398396292,0.00291024770818593,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"nir superkingdom:Archaea",0.440415773495163,0.00173219827250341,"TN","nir","superkingdom:Archaea","Altitude (HKV)"
"hzsa superkingdom:Bacteria",0.727169104943887,4.82042602756677e-09,"TN","hzsa","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.758487801185779,4.24234658721822e-10,"TN","nifh","superkingdom:Bacteria","Altitude (HKV)"
"amoa_quasi superkingdom:Bacteria",0.556137541931408,4.05975531145388e-05,"TN","amoa_quasi","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",-0.378321166041569,0.00801734456749971,"TN","urec","superkingdom:Bacteria","Altitude (HKV)"
"nrfa superkingdom:Bacteria",0.526012972755931,0.000123173156377766,"TN","nrfa","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",-0.508481016280834,0.00022427320512778,"TN","urec","superkingdom:Bacteria","Altitude (HKV)"
"nrfa superkingdom:Bacteria",-0.419377717674492,0.00371811953438628,"TN","nrfa","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.458816186018562,0.00103837598645369,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"amoa_quasi superkingdom:Archaea",0.439384481937805,0.00178112007230455,"TN","amoa_quasi","superkingdom:Archaea","Altitude (HKV)"
"gdh superkingdom:Bacteria",0.624311341723116,2.11854596184333e-06,"TN","gdh","superkingdom:Bacteria","Altitude (HKV)"
"nirk superkingdom:Eukaryota",0.475479686445357,0.0006370267267381,"TN","nirk","superkingdom:Eukaryota","Altitude (HKV)"
"nosz superkingdom:Archaea",0.675875919591049,1.35540991209059e-07,"TN","nosz","superkingdom:Archaea","Altitude (HKV)"
"nosz superkingdom:Bacteria",0.403940619466478,0.00440991368070215,"TN","nosz","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",0.686840177200862,7.03143548026039e-08,"TN","nosz","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.432545390557426,0.00213778711052534,"TN","nifh","superkingdom:Bacteria","Altitude (HKV)"
"nitrate_reductase superkingdom:Eukaryota",-0.383694737840437,0.00709948908500631,"TN","nitrate_reductase","superkingdom:Eukaryota","Altitude (HKV)"
"nitrate_reductase superkingdom:Eukaryota",0.471388189931014,0.00489073534568939,"TN","nitrate_reductase","superkingdom:Eukaryota","Altitude (HKV)"
"nosz superkingdom:Bacteria",0.562868076305748,3.12131892095527e-05,"TN","nosz","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.406142377060404,0.00761260747331863,"TN","nifh","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",0.407685836174781,0.00402510358951267,"TN","urec","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",0.373859481740417,0.0114117814511666,"TN","nosz","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.523299047604987,0.000135437237342998,"TN","nifh","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.365185768311001,0.0107042420946943,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.42896300935818,0.00234877871372394,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"ammonium_transporter superkingdom:Eukaryota",0.736889795518949,1.76000827370091e-08,"TN","ammonium_transporter","superkingdom:Eukaryota","Altitude (HKV)"
"narb superkingdom:Bacteria",0.588650365239715,1.07932948918264e-05,"TN","narb","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.46712079698045,0.000816467998972347,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"gdh superkingdom:Bacteria",-0.550166906599331,5.10186908883068e-05,"TN","gdh","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.393681982395911,0.00563362396516247,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",-0.38548592844006,0.00681451660288202,"TN","nifh","superkingdom:Bacteria","Altitude (HKV)"
"norb superkingdom:Bacteria",0.598203381771037,7.11284078932952e-06,"TN","norb","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.350735453002182,0.0168574265919337,"TN","nifh","superkingdom:Bacteria","Altitude (HKV)"
"norb superkingdom:Bacteria",0.608787689859718,4.41014299535931e-06,"TN","norb","superkingdom:Bacteria","Altitude (HKV)"
"gdh superkingdom:Bacteria",-0.350042065968734,0.0147301389647845,"TN","gdh","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",0.678101338214823,1.18903938802649e-07,"TN","nosz","superkingdom:Bacteria","Altitude (HKV)"
"nirs superkingdom:Bacteria",0.559448530615559,3.56983933960094e-05,"TN","nirs","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",0.552229489714049,4.71697958230484e-05,"TN","nosz","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",0.34635112776345,0.0158870275150774,"TN","urec","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",0.360300703039302,0.0118844902775446,"TN","nosz","superkingdom:Bacteria","Altitude (HKV)"
"napa superkingdom:Bacteria",-0.402366542878931,0.00458103069840875,"TN","napa","superkingdom:Bacteria","Altitude (HKV)"
"nrfa superkingdom:Bacteria",0.443835319185352,0.00157841688610003,"TN","nrfa","superkingdom:Bacteria","Altitude (HKV)"
"napa superkingdom:Bacteria",0.475805357463471,0.000630816191773074,"TN","napa","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.585936440088771,1.212165374386e-05,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",-0.455342361825354,0.00114620124450993,"TN","nifh","superkingdom:Bacteria","Altitude (HKV)"
"urec superkingdom:Bacteria",0.345971178242318,0.0160103880964249,"TN","urec","superkingdom:Bacteria","Altitude (HKV)"
"napa superkingdom:Bacteria",0.424619120757934,0.00293148288743958,"TN","napa","superkingdom:Bacteria","Altitude (HKV)"
"ammonium_transporter unknown_taxa",-0.474285559378942,0.000660271780056029,"TN","ammonium_transporter","unknown_taxa","Altitude (HKV)"
"urec superkingdom:Bacteria",0.760562388153215,2.0959730642304e-09,"TN","urec","superkingdom:Bacteria","Altitude (HKV)"
"cnorb superkingdom:Bacteria",0.628082449454445,2.28800137065078e-06,"TN","cnorb","superkingdom:Bacteria","Altitude (HKV)"
"amoa superkingdom:Bacteria",0.716747632364263,1.0066550187233e-08,"TN","amoa","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.477162320038942,0.000605520786846223,"TN","nifh","superkingdom:Bacteria","Altitude (HKV)"
"nirs superkingdom:Bacteria",0.614324097167643,3.41071485846561e-06,"TN","nirs","superkingdom:Bacteria","Altitude (HKV)"
"nirk superkingdom:Bacteria",0.396992971080062,0.00520976873738235,"TN","nirk","superkingdom:Bacteria","Altitude (HKV)"
"nrfa superkingdom:Bacteria",0.408228621204969,0.00397185295446525,"TN","nrfa","superkingdom:Bacteria","Altitude (HKV)"
"nirs superkingdom:Bacteria",0.557657340015936,3.82769214530752e-05,"TN","nirs","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.415556219112518,0.00331116691848289,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"nirk superkingdom:Bacteria",0.511578156381564,0.000237682455976723,"TN","nirk","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.457513501946109,0.00107769829586436,"TN","nifh","superkingdom:Bacteria","Altitude (HKV)"
"amoa_quasi superkingdom:Bacteria",0.673759057973313,1.53363034907567e-07,"TN","amoa_quasi","superkingdom:Bacteria","Altitude (HKV)"
"ammonium_transporter superkingdom:Eukaryota",0.625722582801607,1.97801985526273e-06,"TN","ammonium_transporter","superkingdom:Eukaryota","Altitude (HKV)"
"nirk superkingdom:Bacteria",0.347925204350998,0.0153845337764666,"TN","nirk","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.50918663682008,0.000219065164734458,"TN","nifh","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",0.378863951071757,0.00792019055765892,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.596575026680471,7.64408810137823e-06,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"nrfa superkingdom:Bacteria",-0.351968916877695,0.0164494274608353,"TN","nrfa","superkingdom:Bacteria","Altitude (HKV)"
"nasa superkingdom:Bacteria",-0.415176269591386,0.00334288053014864,"TN","nasa","superkingdom:Bacteria","Altitude (HKV)"
"ammonium_transporter superkingdom:Eukaryota",0.365348603820057,0.0106667018257268,"TN","ammonium_transporter","superkingdom:Eukaryota","Altitude (HKV)"
"urec superkingdom:Bacteria",0.537085787371782,8.29186891262747e-05,"TN","urec","superkingdom:Bacteria","Altitude (HKV)"
"napa superkingdom:Bacteria",0.453729686607535,0.00154010129028784,"TN","napa","superkingdom:Bacteria","Altitude (HKV)"
"nifh superkingdom:Bacteria",0.44296686313705,0.00161627508978646,"TN","nifh","superkingdom:Bacteria","Altitude (HKV)"
"nosz superkingdom:Bacteria",0.492440230323438,0.000437950251942604,"TN","nosz","superkingdom:Bacteria","Altitude (HKV)"
"nir superkingdom:Bacteria",0.646999755985007,6.73405108465002e-07,"TN","nir","superkingdom:Bacteria","Altitude (HKV)"
"nitrate_reductase superkingdom:Eukaryota",0.421526854444594,0.0028464500306312,"TN","nitrate_reductase","superkingdom:Eukaryota","Altitude (HKV)"
"narg superkingdom:Bacteria",-0.389721254355401,0.0117778247048376,"TN","narg","superkingdom:Bacteria","Altitude (HKV)"
"glutamate_synthase_protist superkingdom:Eukaryota",0.453876842243845,0.00119461386037353,"TN","glutamate_synthase_protist","superkingdom:Eukaryota","Altitude (HKV)"
"narb superkingdom:Bacteria",0.693516433072184,4.64919920169557e-08,"TN","narb","superkingdom:Bacteria","Altitude (HKV)"
"nirk superkingdom:Bacteria",0.634027193763495,1.3115822916426e-06,"TN","nirk","superkingdom:Bacteria","Altitude (HKV)"
