"","row","col","Dist","Method","Metric","row.Site","col.Site","Comparison","Study"
"12537","JH15","JH3",0.0310040851211479,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12538","JH2","JH3",0.0299328678321069,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12539","GM1","JH4",0.0215393899395543,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12540","GM10","JH4",0.0207020062261803,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12541","GM12","JH4",0.0489902166638456,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12542","GM13","JH4",0.0204161026946242,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12543","GM14","JH4",0.0148542388646079,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12544","GM3","JH4",0.032909625020958,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12545","GM4","JH4",0.0170768496054712,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12546","GM5","JH4",0.015314978894777,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12547","GM6","JH4",0.0166997308760756,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12548","GM7","JH4",0.0137168580162398,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12549","GM8","JH4",0.0353802487442703,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12550","GM9","JH4",0.0236380385596983,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12551","HJ10","JH4",0.0475309515946066,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12552","HJ11","JH4",0.0330942263530592,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12553","HJ12","JH4",0.0361529652512227,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12554","HJ13","JH4",0.0558942420493852,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12555","HJ14","JH4",0.023793343442976,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12556","HJ15","JH4",0.0607204180762254,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12557","HJ2","JH4",0.0196349505134798,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12558","HJ4","JH4",0.0625548304800408,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12559","HJ5","JH4",0.0125517709191107,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12560","HJ6","JH4",0.0293398200065217,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12561","HJ7","JH4",0.0303892785838961,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12562","HJ8","JH4",0.0224312536626974,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12563","JC1","JH4",0.0547451603149107,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12564","JC2","JH4",0.015056746627555,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12565","JC3","JH4",0.0152813708372216,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12566","JC4","JH4",0.037019060289111,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12567","JC5","JH4",0.014676663394864,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12568","JC6","JH4",0.0298757820192027,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12569","JC7","JH4",0.0301767958538987,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12570","JC8","JH4",0.0322532317607555,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12571","JH1","JH4",0.0178038792340266,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12572","JH10","JH4",0.0291706577609041,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12573","JH11","JH4",0.0192741594169636,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12574","JH12","JH4",0.067335411792148,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12575","JH13","JH4",0.0371059146199432,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12576","JH14","JH4",0.0153315989040937,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12577","JH15","JH4",0.0243418958533533,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12578","JH2","JH4",0.0244005388602658,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12579","JH3","JH4",0.0179680916267405,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12580","GM1","JH6",0.0285458002650656,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12581","GM10","JH6",0.0125943599028592,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12582","GM12","JH6",0.0582034879323219,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12583","GM13","JH6",0.0262279478745548,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12584","GM14","JH6",0.0177407472645997,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12585","GM3","JH6",0.0232960738949441,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12586","GM4","JH6",0.0120970862310846,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12587","GM5","JH6",0.0124102829318491,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12588","GM6","JH6",0.019960802251543,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12589","GM7","JH6",0.0172376035158993,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12590","GM8","JH6",0.0255281580555365,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12591","GM9","JH6",0.015394671170444,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12592","HJ10","JH6",0.0554199709332013,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12593","HJ11","JH6",0.0238529762213167,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12594","HJ12","JH6",0.0444899576613268,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12595","HJ13","JH6",0.0648603479928039,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12596","HJ14","JH6",0.0156113657395424,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12597","HJ15","JH6",0.0707531742778882,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12598","HJ2","JH6",0.0257195409628092,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12599","HJ4","JH6",0.0717473227493742,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12600","HJ5","JH6",0.0210072949889504,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12601","HJ6","JH6",0.0195332431152276,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12602","HJ7","JH6",0.0403690725254667,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12603","HJ8","JH6",0.0307561778486731,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12604","JC1","JH6",0.063983687714878,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12605","JC2","JH6",0.0111786341575769,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12606","JC3","JH6",0.0175144597675833,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12607","JC4","JH6",0.0436664881564924,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12608","JC5","JH6",0.0131213863398609,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12609","JC6","JH6",0.0382950452761281,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12610","JC7","JH6",0.0384598622986399,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12611","JC8","JH6",0.039911066973641,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12612","JH1","JH6",0.0106228834682528,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12613","JH10","JH6",0.020571358724751,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12614","JH11","JH6",0.024416896853013,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12615","JH12","JH6",0.0769714150321109,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12616","JH13","JH6",0.0448086798217529,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12617","JH14","JH6",0.0171514434984499,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12618","JH15","JH6",0.0291600376498757,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12619","JH2","JH6",0.0270968836487099,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12620","JH3","JH6",0.0105819444779468,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12621","JH4","JH6",0.0169654039448121,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12622","GM1","JH7",0.018152052898121,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12623","GM10","JH7",0.0225173302084797,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12624","GM12","JH7",0.046778653605272,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12625","GM13","JH7",0.0191923760972249,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12626","GM14","JH7",0.0121556698089769,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12627","GM3","JH7",0.0359345141516484,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12628","GM4","JH7",0.0184906149351091,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12629","GM5","JH7",0.0149277415152557,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12630","GM6","JH7",0.0139119101789921,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12631","GM7","JH7",0.0127494121407025,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12632","GM8","JH7",0.03847155149967,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12633","GM9","JH7",0.0258215750475502,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12634","HJ10","JH7",0.0452571604608531,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12635","HJ11","JH7",0.0360160075427332,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12636","HJ12","JH7",0.0335916794386848,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12637","HJ13","JH7",0.0531683088886232,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12638","HJ14","JH7",0.026130774835019,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12639","HJ15","JH7",0.0580485784807603,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12640","HJ2","JH7",0.0161782656024561,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12641","HJ4","JH7",0.0600768449080132,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12642","HJ5","JH7",0.0124410688846705,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12643","HJ6","JH7",0.0318376566058355,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12644","HJ7","JH7",0.0284547918329536,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12645","HJ8","JH7",0.0197374352955177,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12646","JC1","JH7",0.0520360475480961,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12647","JC2","JH7",0.0125041362105509,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12648","JC3","JH7",0.0142338466326357,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12649","JC4","JH7",0.0347809730988187,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12650","JC5","JH7",0.0150947256423,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12651","JC6","JH7",0.0276883858636046,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12652","JC7","JH7",0.0273582082825093,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12653","JC8","JH7",0.028497043009269,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12654","JH1","JH7",0.0185846009387244,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12655","JH10","JH7",0.0315212787268461,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12656","JH11","JH7",0.0167762730450567,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12657","JH12","JH7",0.0645050177996665,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12658","JH13","JH7",0.0335502400616152,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12659","JH14","JH7",0.0139723426883046,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12660","JH15","JH7",0.0221965026387365,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12661","JH2","JH7",0.0221771457279446,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12662","JH3","JH7",0.0175969750871643,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12663","JH4","JH7",0.012167670251725,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12664","JH6","JH7",0.0172961442753445,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12665","GM1","JH8",0.0407217378156713,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12666","GM10","JH8",0.0112004760378986,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12667","GM12","JH8",0.071850190965666,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12668","GM13","JH8",0.0386909935383627,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12669","GM14","JH8",0.0297495848197214,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12670","GM3","JH8",0.0119414559163669,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12671","GM4","JH8",0.0153652730270631,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12672","GM5","JH8",0.0217173750123502,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12673","GM6","JH8",0.0322189227928576,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12674","GM7","JH8",0.0269215871204547,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12675","GM8","JH8",0.0136902084113321,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12676","GM9","JH8",0.0095955254185307,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12677","HJ10","JH8",0.068868330870949,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12678","HJ11","JH8",0.0118526715203944,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12679","HJ12","JH8",0.0575693289746118,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12680","HJ13","JH8",0.0785570892763976,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12681","HJ14","JH8",0.010434251952253,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12682","HJ15","JH8",0.0841196617698549,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12683","HJ2","JH8",0.0377588065871345,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12684","HJ4","JH8",0.0856162175330364,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12685","HJ5","JH8",0.0319295888745482,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12686","HJ6","JH8",0.0103874328117968,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12687","HJ7","JH8",0.0529872541169859,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12688","HJ8","JH8",0.0429257476980673,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12689","JC1","JH8",0.0776313856599033,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12690","JC2","JH8",0.020699185362535,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12691","JC3","JH8",0.0291582859191687,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12692","JC4","JH8",0.0573417387813445,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12693","JC5","JH8",0.0174033002692653,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12694","JC6","JH8",0.0512139864288593,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12695","JC7","JH8",0.0511356361707938,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12696","JC8","JH8",0.0530564967926344,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12697","JH1","JH8",0.0173867095481939,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12698","JH10","JH8",0.00986187352841753,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12699","JH11","JH8",0.0366745056670679,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12700","JH12","JH8",0.0906238338989867,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12701","JH13","JH8",0.0578931083565594,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12702","JH14","JH8",0.0290248092191274,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12703","JH15","JH8",0.0422310685923821,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12704","JH2","JH8",0.0412879716837516,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12705","JH3","JH8",0.0159240530150648,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12706","JH4","JH8",0.0251377745748265,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12707","JH6","JH8",0.0170874406906929,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12708","JH7","JH8",0.0279145509392043,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12709","GM1","JH9",0.0127859677711709,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12710","GM10","JH9",0.0333579554816087,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12711","GM12","JH9",0.0357171915963239,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12712","GM13","JH9",0.0148178233130701,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12713","GM14","JH9",0.0163389281557005,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12714","GM3","JH9",0.0477230969956635,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12715","GM4","JH9",0.0287198327055354,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12716","GM5","JH9",0.0222433115137548,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12717","GM6","JH9",0.0146652347031385,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12718","GM7","JH9",0.0173694604951191,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12719","GM8","JH9",0.0504359915704532,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12720","GM9","JH9",0.036783721477778,"Bray-Curits","Diversity","SF","NSF","Between-group","Altitude (SNNR)"
"12721","HJ10","JH9",0.0344102846184397,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12722","HJ11","JH9",0.0481028775920583,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12723","HJ12","JH9",0.0257230902866665,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12724","HJ13","JH9",0.0420281402230464,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12725","HJ14","JH9",0.0376173162463755,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12726","HJ15","JH9",0.0468780319418399,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12727","HJ2","JH9",0.0135490040386842,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12728","HJ4","JH9",0.0493211776156876,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12729","HJ5","JH9",0.0138138382061508,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12730","HJ6","JH9",0.0435204965168991,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12731","HJ7","JH9",0.0196816755541092,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12732","HJ8","JH9",0.0153218989176582,"Bray-Curits","Diversity","CBF","NSF","Between-group","Altitude (SNNR)"
"12733","JC1","JH9",0.0408468344256495,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12734","JC2","JH9",0.0212497384983078,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12735","JC3","JH9",0.0175219584508483,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12736","JC4","JH9",0.0287315786295132,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12737","JC5","JH9",0.0254417483920192,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12738","JC6","JH9",0.0209560423338038,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12739","JC7","JH9",0.0199943343537877,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12740","JC8","JH9",0.0201581365715155,"Bray-Curits","Diversity","BEF","NSF","Between-group","Altitude (SNNR)"
"12741","JH1","JH9",0.026922227397607,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12742","JH10","JH9",0.0434040389143285,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12743","JH11","JH9",0.0144300474929908,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12744","JH12","JH9",0.0536909105160605,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12745","JH13","JH9",0.0252944741318904,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12746","JH14","JH9",0.0162447162371686,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12747","JH15","JH9",0.016867535373514,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12748","JH2","JH9",0.0165863576401899,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12749","JH3","JH9",0.0277748083730218,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12750","JH4","JH9",0.020274579537526,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12751","JH6","JH9",0.0276240106727808,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12752","JH7","JH9",0.0177809459819454,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12753","JH8","JH9",0.0394471326428648,"Bray-Curits","Diversity","NSF","NSF","Within-group","Altitude (SNNR)"
"12754","GM1","LK1",0.0514653291295902,"Bray-Curits","Diversity","SF","BDF","Between-group","Altitude (SNNR)"
"12755","GM10","LK1",0.0185758284749836,"Bray-Curits","Diversity","SF","BDF","Between-group","Altitude (SNNR)"
"12756","GM12","LK1",0.08259407407884,"Bray-Curits","Diversity","SF","BDF","Between-group","Altitude (SNNR)"
"12757","GM13","LK1",0.0496505370722766,"Bray-Curits","Diversity","SF","BDF","Between-group","Altitude (SNNR)"
"12758","GM14","LK1",0.0405912645723514,"Bray-Curits","Diversity","SF","BDF","Between-group","Altitude (SNNR)"
"12759","GM3","LK1",0.00693972441409771,"Bray-Curits","Diversity","SF","BDF","Between-group","Altitude (SNNR)"
"12760","GM4","LK1",0.0248927153453211,"Bray-Curits","Diversity","SF","BDF","Between-group","Altitude (SNNR)"
"12761","GM5","LK1",0.0313274198403355,"Bray-Curits","Diversity","SF","BDF","Between-group","Altitude (SNNR)"
"12762","GM6","LK1",0.0426827746321274,"Bray-Curits","Diversity","SF","BDF","Between-group","Altitude (SNNR)"
"12763","GM7","LK1",0.0372087914955546,"Bray-Curits","Diversity","SF","BDF","Between-group","Altitude (SNNR)"
"12764","GM8","LK1",0.00682046095506244,"Bray-Curits","Diversity","SF","BDF","Between-group","Altitude (SNNR)"
"12765","GM9","LK1",0.0155939750504537,"Bray-Curits","Diversity","SF","BDF","Between-group","Altitude (SNNR)"
"12766","HJ10","LK1",0.0794769387904301,"Bray-Curits","Diversity","CBF","BDF","Between-group","Altitude (SNNR)"
"12767","HJ11","LK1",0.00855923852383447,"Bray-Curits","Diversity","CBF","BDF","Between-group","Altitude (SNNR)"
"12768","HJ12","LK1",0.0684227114578998,"Bray-Curits","Diversity","CBF","BDF","Between-group","Altitude (SNNR)"
"12769","HJ13","LK1",0.0891674269689665,"Bray-Curits","Diversity","CBF","BDF","Between-group","Altitude (SNNR)"
